,0,1,2,3,4,5
62,53.56912,12.353763,6.3863044,-9.905837,-11.529861,27.177832
63,41.86905,9.288754,4.6133046,-8.432643,-7.7683764,21.266869
64,49.508102,11.402799,6.0776405,-9.1283455,-10.8807335,25.087479
65,47.471607,10.965285,5.9769473,-8.66054,-10.709924,24.034922
66,37.824116,8.633366,5.120361,-6.9651556,-8.854047,19.082941
67,50.8602,11.592879,2.5607302,-10.621451,-5.815653,26.418015
68,50.27885,11.581372,5.947454,-9.331144,-10.730231,25.5149
69,50.13993,11.416995,5.756238,-9.566345,-10.195355,25.459545
70,42.076324,9.578743,5.7976317,-7.7638383,-9.950077,21.21139
71,40.129673,9.162768,5.2591496,-7.4325457,-9.145871,20.272882
72,43.57336,9.71034,4.544129,-8.777585,-7.7992535,22.178682
73,45.88148,10.520498,6.0555034,-8.418805,-10.607863,23.178997
74,40.42375,8.959602,4.514099,-8.138077,-7.570573,20.522152
75,38.82707,8.840514,5.3384633,-7.1634645,-9.16829,19.574907
76,46.17931,10.381673,5.1770535,-9.058301,-8.956369,23.4554
77,51.457233,11.734335,2.4866838,-10.768042,-5.7523212,26.748535
78,52.38262,11.854738,5.044304,-10.379631,-9.120999,26.748623
79,44.20178,10.0445595,5.4168916,-8.36944,-9.441274,22.386477
80,47.532547,10.748239,2.5180042,-10.028093,-5.4431643,24.658165
81,52.153557,11.88189,5.1025887,-10.185059,-9.348577,26.626593
82,50.0525,11.472816,1.1241015,-10.756549,-3.9475865,26.271622
83,37.045547,8.416919,5.1542416,-6.8459806,-8.800345,18.664843
84,53.03639,12.932045,-1.8319895,-11.339063,-1.078959,28.803791
85,43.703976,10.04579,5.675286,-8.00399,-10.017313,22.095602
86,39.62158,9.390179,4.134128,-7.081501,-8.190656,20.229063
87,41.8374,9.9542465,4.2303743,-7.4533157,-8.529897,21.386478
88,53.687176,12.257087,5.854972,-10.277421,-10.535543,27.314135
89,45.797924,10.256862,4.739912,-9.154937,-8.242218,23.321909
90,45.353615,10.435729,5.5626698,-8.378717,-9.942873,22.982191
91,53.265232,12.207612,2.2117052,-11.15428,-5.5765953,27.763102
92,37.689518,8.5276375,5.3730955,-6.987081,-9.070712,18.9651
93,41.634586,9.549301,5.4762397,-7.637904,-9.601296,21.035032
94,45.961662,10.208635,4.405357,-9.42113,-7.6043468,23.453869
95,38.7096,8.868873,5.073586,-7.1200304,-8.88235,19.558548
96,44.77065,10.3091955,5.7500234,-8.187977,-10.204675,22.64694
97,50.5999,11.519817,5.148919,-9.839472,-9.339327,25.800356
98,43.78647,9.995866,5.937278,-8.062111,-10.270747,22.092314
99,42.709816,9.767928,5.7205334,-7.8525343,-9.9436655,21.559265
100,47.38733,10.796876,1.1965739,-10.249292,-3.7953076,24.84174
101,53.04126,12.09163,5.129554,-10.363167,-9.4359455,27.090277
